record_id,project_id,project_name,developer_id,report_date,milestone_name,milestone_planned_start,milestone_planned_end,milestone_actual_start,milestone_actual_end,planned_progress_pct,actual_progress_pct,progress_variance_pct,delay_days,delay_reason,planned_budget_aed,actual_cost_aed,cost_variance_aed,cost_overrun_pct,total_project_budget_aed,total_spent_to_date_aed,budget_utilization_pct,contractor_id,contractor_name,labour_deployed,labour_planned,resource_utilization_pct,rera_inspection_passed,quality_score,safety_incidents,project_health_score,delay_risk_flag,escalation_flag,next_milestone,next_milestone_due_date,handover_date_original,handover_date_revised
CONS000074,PRJ0117,Sobha Realty Al Taawun Heights,DEV0006,2019-02-01,Façade,2018-05-07,2018-07-06,2018-05-08,2018-07-09,66.9,73.0,6.07,3,,43809466,50713091,6903625,15.76,262856796,202852364,115.76,CONT089,Contractor_094,501,680,73.68,True,84.6,0,88.2,False,True,Fit-Out,2018-10-04,2019-07-31,2018-07-06
CONS000075,PRJ0137,Majid Al Futtaim Al Shamkha Tower,DEV0018,2019-02-01,Structure,2018-12-03,2019-04-02,2018-12-07,2019-04-11,73.3,72.8,-0.52,9,,54498026,63388196,8890170,16.31,326988156,126776392,116.31,CONT138,Contractor_043,206,261,78.93,True,67.9,0,79.6,False,True,MEP,2019-07-01,2020-02-26,2019-04-02
CONS000076,PRJ0172,Danube Properties Dubai Creek Harbour Gardens,DEV0008,2019-02-01,Façade,2018-05-07,2018-07-06,2018-05-07,,84.4,80.1,-4.26,0,,310270689,301106948,-9163741,-2.95,1861624134,1204427792,97.05,CONT107,Contractor_135,384,388,98.97,True,86.9,0,94.8,False,False,Fit-Out,2018-10-04,2019-07-31,2018-07-06
CONS000077,PRJ0082,Sobha Realty DAMAC Hills Gardens,DEV0006,2019-02-01,Handover,2017-12-08,2018-01-07,2017-12-09,2018-01-10,76.1,72.6,-3.5,3,,137149486,116028860,-21120626,-15.4,822896916,696173160,84.6,CONT057,Contractor_023,49,75,65.33,True,63.3,1,84.4,False,True,Handover,2018-02-06,2019-03-03,2018-01-07
CONS000078,PRJ0198,Reportage Properties Al Raha Beach Gardens,DEV0015,2019-02-01,MEP,2018-08-05,2018-11-03,2018-08-11,2018-11-15,95.8,86.4,-9.41,12,,165207674,171173387,5965713,3.61,991246044,513520161,103.61,CONT042,Contractor_067,71,84,84.52,True,93.4,0,92.7,False,False,Façade,2019-01-02,2019-10-29,2018-11-03
CONS000079,PRJ0141,Imtiaz Developments Motor City Tower,DEV0013,2019-02-01,MEP,2018-08-05,2018-11-03,2018-08-06,2018-11-06,86.2,85.0,-1.23,3,,129116854,115731008,-13385846,-10.37,774701124,347193024,89.63,CONT177,Contractor_038,57,82,69.51,True,83.9,1,92.7,False,True,Façade,2019-01-02,2019-10-29,2018-11-03
CONS000080,PRJ0114,Binghatti Dubai Creek Harbour Tower,DEV0009,2019-02-01,Façade,2018-05-07,2018-07-06,2018-05-08,2018-07-09,85.1,89.0,3.89,3,,423585417,349606624,-73978793,-17.46,2541512502,1398426496,82.54,CONT004,Contractor_066,268,376,71.28,True,74.4,2,88.9,False,True,Fit-Out,2018-10-04,2019-07-31,2018-07-06
CONS000081,PRJ0095,Majid Al Futtaim Al Hamra Village Gardens,DEV0018,2019-02-01,Structure,2018-12-03,2019-04-02,2018-12-16,2019-04-29,72.1,62.2,-9.9,27,Financing,129374608,152437129,23062521,17.83,776247648,304874258,117.83,CONT035,Contractor_179,183,170,107.65,True,72.4,0,75.5,False,True,MEP,2019-07-01,2020-02-26,2019-04-02
CONS000082,PRJ0196,Danube Properties Yas Acres Gardens,DEV0008,2019-02-01,MEP,2018-08-05,2018-11-03,2018-08-17,2018-11-27,91.1,89.2,-1.85,24,Labour Shortage,26545245,31157043,4611798,17.37,159271470,93471129,117.37,CONT042,Contractor_058,241,378,63.76,True,76.0,0,78.0,False,True,Façade,2019-01-02,2019-10-29,2018-11-03
CONS000083,PRJ0033,RAK Properties Motor City Tower,DEV0011,2019-02-01,Fit-Out,2018-03-08,2018-06-06,2018-03-12,2018-06-15,76.2,75.8,-0.38,9,,106732678,87706887,-19025791,-17.83,640396068,438534435,82.17,CONT141,Contractor_030,81,112,72.32,True,83.1,0,90.5,False,False,Handover,2018-07-06,2019-06-01,2018-06-06
CONS000084,PRJ0132,DAMAC Properties Palm Jumeirah Heights,DEV0002,2019-02-01,Foundation,2019-02-01,2019-04-02,2019-02-02,2019-04-05,82.7,78.5,-4.17,3,,82564774,68793132,-13771642,-16.68,495388644,68793132,83.32,CONT134,Contractor_006,37,53,69.81,True,70.0,0,87.1,False,False,Structure,2019-07-31,2020-04-26,2019-04-02
CONS000085,PRJ0002,Danube Properties Motor City Heights,DEV0008,2019-02-01,Structure,2018-12-03,2019-04-02,2018-12-03,,82.0,80.5,-1.45,0,,144186232,134291406,-9894826,-6.86,865117392,268582812,93.14,CONT196,Contractor_069,103,101,101.98,True,85.3,0,94.1,False,False,MEP,2019-07-01,2020-02-26,2019-04-02
CONS000086,PRJ0028,DAMAC Properties Al Furjan Tower,DEV0002,2019-02-01,Façade,2018-05-07,2018-07-06,2018-05-08,2018-07-09,67.0,69.8,2.79,3,,98593175,117382596,18789421,19.06,591559050,469530384,119.06,CONT161,Contractor_065,79,123,64.23,True,81.6,0,86.0,False,True,Fit-Out,2018-10-04,2019-07-31,2018-07-06
CONS000087,PRJ0147,RAK Properties Al Marjan Island Gardens,DEV0011,2019-02-01,Façade,2018-05-07,2018-07-06,2018-05-08,2018-07-08,74.5,74.8,0.25,2,,145898779,151278602,5379823,3.69,875392674,605114408,103.69,CONT015,Contractor_070,132,174,75.86,True,72.1,0,87.1,False,False,Fit-Out,2018-10-04,2019-07-31,2018-07-06
CONS000088,PRJ0167,Imtiaz Developments Al Qasimia Heights,DEV0013,2019-02-01,Handover,2017-12-08,2018-01-07,2017-12-08,2018-01-08,82.2,80.5,-1.71,1,,171981433,181223787,9242354,5.37,1031888598,1087342722,105.37,CONT104,Contractor_011,190,305,62.3,True,76.3,0,88.6,False,False,Handover,2018-02-06,2019-03-03,2018-01-07
CONS000089,PRJ0158,Binghatti DAMAC Hills Heights,DEV0009,2019-02-01,Fit-Out,2018-03-08,2018-06-06,2018-03-17,2018-06-25,64.3,56.5,-7.82,19,Weather,239831763,274634012,34802249,14.51,1438990578,1373170060,114.51,CONT150,Contractor_075,151,234,64.53,True,61.3,2,74.5,False,True,Handover,2018-07-06,2019-06-01,2018-06-06
CONS000090,PRJ0092,Aldar Properties Sports City Tower,DEV0003,2019-02-01,Façade,2018-05-07,2018-07-06,2018-05-07,,82.5,78.8,-3.75,0,,88752674,82564564,-6188110,-6.97,532516044,330258256,93.03,CONT190,Contractor_163,80,133,60.15,False,66.1,0,86.4,False,False,Fit-Out,2018-10-04,2019-07-31,2018-07-06
CONS000091,PRJ0044,Azizi Developments Al Nahda Heights,DEV0007,2019-02-01,Façade,2018-05-07,2018-07-06,2018-05-14,2018-07-20,89.1,82.9,-6.18,14,,231500299,266412077,34911778,15.08,1389001794,1065648308,115.08,CONT063,Contractor_070,356,530,67.17,True,83.6,0,84.7,False,True,Fit-Out,2018-10-04,2019-07-31,2018-07-06
CONS000092,PRJ0049,Dubai Properties Al Ghadeer Tower,DEV0019,2019-02-01,Foundation,2019-02-01,2019-04-02,2019-02-01,2019-04-03,76.7,76.6,-0.09,1,,312135245,321871052,9735807,3.12,1872811470,321871052,103.12,CONT194,Contractor_089,432,416,103.85,True,90.1,0,94.8,False,False,Structure,2019-07-31,2020-04-26,2019-04-02
CONS000093,PRJ0131,RAK Properties JBR Gardens,DEV0011,2019-02-01,MEP,2018-08-05,2018-11-03,2018-08-05,2018-11-04,92.7,91.7,-0.96,1,,41278336,37827750,-3450586,-8.36,247670016,113483250,91.64,CONT056,Contractor_029,210,215,97.67,True,74.6,0,89.5,False,False,Façade,2019-01-02,2019-10-29,2018-11-03
CONS000094,PRJ0089,Azizi Developments DAMAC Hills Gardens,DEV0007,2019-02-01,Structure,2018-12-03,2019-04-02,2018-12-14,2019-04-24,94.6,84.6,-10.05,22,Material Delay,244613299,281314756,36701457,15.0,1467679794,562629512,115.0,CONT022,Contractor_123,146,203,71.92,False,77.6,0,79.9,True,True,MEP,2019-07-01,2020-02-26,2019-04-02
CONS000095,PRJ0183,Samana Developers MBR City Gardens,DEV0016,2019-02-01,Foundation,2019-02-01,2019-04-02,2019-02-03,2019-04-06,69.3,72.4,3.12,4,,48673778,41149486,-7524292,-15.46,292042668,41149486,84.54,CONT085,Contractor_135,36,40,90.0,True,84.0,0,92.4,False,False,Structure,2019-07-31,2020-04-26,2019-04-02
CONS000096,PRJ0068,Imtiaz Developments Al Marjan Island Gardens,DEV0013,2019-02-01,Façade,2018-05-07,2018-07-06,2018-05-10,2018-07-12,73.2,73.5,0.33,6,,356901132,409603863,52702731,14.77,2141406792,1638415452,114.77,CONT175,Contractor_111,184,188,97.87,True,61.5,0,78.4,False,False,Fit-Out,2018-10-04,2019-07-31,2018-07-06
CONS000097,PRJ0049,Reportage Properties Corniche Tower,DEV0015,2019-02-01,Fit-Out,2018-03-08,2018-06-06,2018-03-11,2018-06-13,87.2,92.2,4.96,7,,133633248,155316150,21682902,16.23,801799488,776580750,116.23,CONT026,Contractor_146,129,210,61.43,True,83.7,0,86.5,False,True,Handover,2018-07-06,2019-06-01,2018-06-06
CONS000098,PRJ0176,Meraas Khalifa City Heights,DEV0005,2019-02-01,Foundation,2019-02-01,2019-04-02,2019-02-03,2019-04-06,84.8,76.2,-8.64,4,,331568264,371166175,39597911,11.94,1989409584,371166175,111.94,CONT078,Contractor_191,75,123,60.98,True,79.5,2,87.0,False,True,Structure,2019-07-31,2020-04-26,2019-04-02
CONS000099,PRJ0159,Binghatti Al Raha Beach Tower,DEV0009,2019-02-01,Structure,2018-12-03,2019-04-02,2018-12-11,2019-04-18,76.0,70.0,-6.0,16,Regulatory,92414954,103177273,10762319,11.65,554489724,206354546,111.65,CONT150,Contractor_047,54,75,72.0,True,93.2,1,89.0,False,True,MEP,2019-07-01,2020-02-26,2019-04-02
CONS000100,PRJ0179,Meraas Dubai Marina Gardens,DEV0005,2019-02-01,Handover,2017-12-08,2018-01-07,2017-12-11,2018-01-13,95.3,95.5,0.16,6,,41640052,42698089,1058037,2.54,249840312,256188534,102.54,CONT160,Contractor_081,133,123,108.13,True,81.2,0,89.9,False,False,Handover,2018-02-06,2019-03-03,2018-01-07
CONS000101,PRJ0169,Danube Properties Yas Island Gardens,DEV0008,2019-02-01,Fit-Out,2018-03-08,2018-06-06,2018-03-09,2018-06-08,80.8,81.7,0.89,2,,455925290,412085732,-43839558,-9.62,2735551740,2060428660,90.38,CONT135,Contractor_031,47,55,85.45,True,58.1,2,82.6,False,True,Handover,2018-07-06,2019-06-01,2018-06-06
CONS000102,PRJ0184,Majid Al Futtaim Al Hamra Village Tower,DEV0018,2019-02-01,Façade,2018-05-07,2018-07-06,2018-05-08,2018-07-09,87.9,86.6,-1.3,3,,441569437,377353682,-64215755,-14.54,2649416622,1509414728,85.46,CONT127,Contractor_085,523,526,99.43,False,62.3,0,84.0,False,False,Fit-Out,2018-10-04,2019-07-31,2018-07-06
CONS000103,PRJ0171,Majid Al Futtaim Sports City Heights,DEV0018,2019-02-01,Façade,2018-05-07,2018-07-06,2018-05-08,2018-07-09,97.0,92.9,-4.08,3,,180254027,161474438,-18779589,-10.42,1081524162,645897752,89.58,CONT059,Contractor_036,282,267,105.62,True,78.0,1,90.3,False,True,Fit-Out,2018-10-04,2019-07-31,2018-07-06
CONS000104,PRJ0047,Binghatti Masdar City Gardens,DEV0009,2019-02-01,Façade,2018-05-07,2018-07-06,2018-05-07,,87.1,81.5,-5.61,0,,350711555,337593535,-13118020,-3.74,2104269330,1350374140,96.26,CONT113,Contractor_189,280,270,103.7,True,84.8,0,93.9,False,False,Fit-Out,2018-10-04,2019-07-31,2018-07-06
CONS000105,PRJ0088,Dubai Properties Corniche Heights,DEV0019,2019-02-01,Foundation,2019-02-01,2019-04-02,2019-02-02,2019-04-04,70.6,71.4,0.85,2,,232460771,232269650,-191121,-0.08,1394764626,232269650,99.92,CONT130,Contractor_110,128,117,109.4,True,77.6,0,90.4,False,False,Structure,2019-07-31,2020-04-26,2019-04-02
CONS000106,PRJ0153,Select Group Qidfa Heights,DEV0014,2019-02-01,Foundation,2019-02-01,2019-04-02,2019-02-04,2019-04-08,91.8,88.1,-3.73,6,,297971500,343536180,45564680,15.29,1787829000,343536180,115.29,CONT087,Contractor_076,196,199,98.49,True,74.5,0,83.4,False,True,Structure,2019-07-31,2020-04-26,2019-04-02
CONS000107,PRJ0032,Dubai Properties Muwaileh Gardens,DEV0019,2019-02-01,Structure,2018-12-03,2019-04-02,2018-12-09,2019-04-15,60.1,52.9,-7.18,13,,416898789,406476964,-10421825,-2.5,2501392734,812953928,97.5,CONT118,Contractor_146,46,43,106.98,True,72.3,0,85.0,False,False,MEP,2019-07-01,2020-02-26,2019-04-02
CONS000108,PRJ0092,Imtiaz Developments Discovery Gardens Tower,DEV0013,2019-02-01,Handover,2017-12-08,2018-01-07,2017-12-28,2018-02-17,67.7,54.8,-12.94,41,Labour Shortage,119895367,142376732,22481365,18.75,719372202,854260392,118.75,CONT120,Contractor_049,75,81,92.59,False,78.6,0,73.5,True,True,Handover,2018-02-06,2019-03-03,2018-02-25
CONS000109,PRJ0057,Tiger Properties Corniche Tower,DEV0012,2019-02-01,MEP,2018-08-05,2018-11-03,2018-08-07,2018-11-08,80.7,83.7,2.96,5,,239424042,273640763,34216721,14.29,1436544252,820922289,114.29,CONT029,Contractor_098,144,132,109.09,True,68.6,0,81.7,False,False,Façade,2019-01-02,2019-10-29,2018-11-03
CONS000110,PRJ0034,Danube Properties Yas Island Tower,DEV0008,2019-02-01,Foundation,2019-02-01,2019-04-02,2019-02-10,2019-04-20,62.8,60.6,-2.23,18,Regulatory,166331246,196692646,30361400,18.25,997987476,196692646,118.25,CONT116,Contractor_095,57,81,70.37,True,66.0,0,75.5,False,True,Structure,2019-07-31,2020-04-26,2019-04-02
CONS000111,PRJ0033,Meraas DAMAC Hills Gardens,DEV0005,2019-02-01,Structure,2018-12-03,2019-04-02,2018-12-05,2019-04-06,76.0,74.5,-1.49,4,,274591716,262849797,-11741919,-4.28,1647550296,525699594,95.72,CONT127,Contractor_182,185,302,61.26,True,73.1,0,88.0,False,False,MEP,2019-07-01,2020-02-26,2019-04-02
CONS000112,PRJ0079,Object 1 Al Furjan Heights,DEV0017,2019-02-01,Fit-Out,2018-03-08,2018-06-06,2018-03-15,2018-06-20,92.4,96.1,3.65,14,,259342124,239441017,-19901107,-7.67,1556052744,1197205085,92.33,CONT193,Contractor_009,281,274,102.55,True,90.6,0,92.0,False,False,Handover,2018-07-06,2019-06-01,2018-06-06
CONS000113,PRJ0008,Samana Developers Business Bay Tower,DEV0016,2019-02-01,Façade,2018-05-07,2018-07-06,2018-05-09,2018-07-11,93.2,88.6,-4.64,5,,111477824,118666461,7188637,6.45,668866944,474665844,106.45,CONT044,Contractor_186,56,66,84.85,True,69.9,0,84.5,False,False,Fit-Out,2018-10-04,2019-07-31,2018-07-06
CONS000114,PRJ0130,Aldar Properties Dubai Marina Tower,DEV0003,2019-02-01,Façade,2018-05-07,2018-07-06,2018-05-10,2018-07-12,83.5,87.9,4.41,6,,88793754,87371158,-1422596,-1.6,532762524,349484632,98.4,CONT016,Contractor_004,239,231,103.46,True,81.6,0,90.8,False,False,Fit-Out,2018-10-04,2019-07-31,2018-07-06
CONS000115,PRJ0174,DAMAC Properties Al Furjan Heights,DEV0002,2019-02-01,Foundation,2019-02-01,2019-04-02,2019-02-10,2019-04-20,65.1,54.6,-10.52,18,Labour Shortage,58001787,49753046,-8248741,-14.22,348010722,49753046,85.78,CONT065,Contractor_184,155,159,97.48,True,86.9,0,89.4,True,False,Structure,2019-07-31,2020-04-26,2019-04-02
CONS000116,PRJ0069,Nakheel Dubai South Gardens,DEV0004,2019-02-01,Foundation,2019-02-01,2019-04-02,2019-02-09,2019-04-18,63.5,61.3,-2.24,16,Labour Shortage,748275476,859838022,111562546,14.91,4489652856,859838022,114.91,CONT021,Contractor_142,132,131,100.76,True,83.1,0,84.0,False,False,Structure,2019-07-31,2020-04-26,2019-04-02
CONS000117,PRJ0164,Meraas Motor City Heights,DEV0005,2019-02-01,Fit-Out,2018-03-08,2018-06-06,2018-03-23,2018-07-06,81.0,77.3,-3.67,30,Financing,30897435,34346476,3449041,11.16,185384610,171732380,111.16,CONT077,Contractor_004,91,95,95.79,True,80.4,1,79.8,False,True,Handover,2018-07-06,2019-06-01,2018-06-06
CONS000118,PRJ0169,Sobha Realty UAQ Free Trade Zone Tower,DEV0006,2019-03-01,Fit-Out,2018-04-05,2018-07-04,2018-04-06,2018-07-06,65.6,62.8,-2.8,2,,435873710,374238392,-61635318,-14.14,2615242260,1871191960,85.86,CONT075,Contractor_111,24,23,104.35,True,68.3,1,86.7,False,True,Handover,2018-08-03,2019-06-29,2018-07-04
CONS000119,PRJ0191,Select Group Al Yarmook Gardens,DEV0014,2019-03-01,Structure,2018-12-31,2019-04-30,2018-12-31,,65.8,62.7,-3.07,0,,107956250,108325916,369666,0.34,647737500,216651832,100.34,CONT176,Contractor_168,77,98,78.57,True,92.9,0,97.1,False,False,MEP,2019-07-29,2020-03-25,2019-04-30
CONS000120,PRJ0110,Meydan Group Palm Jumeirah Tower,DEV0020,2019-03-01,Fit-Out,2018-04-05,2018-07-04,2018-04-05,,77.9,69.0,-8.95,0,,151661660,125130787,-26530873,-17.49,909969960,625653935,82.51,CONT086,Contractor_078,26,41,63.41,True,79.2,1,91.7,False,True,Handover,2018-08-03,2019-06-29,2018-07-04
CONS000121,PRJ0018,Aldar Properties Mina Al Arab Tower,DEV0003,2019-03-01,Foundation,2019-03-01,2019-04-30,2019-03-03,2019-05-05,90.4,86.2,-4.16,5,,244088170,240274927,-3813243,-1.56,1464529020,240274927,98.44,CONT044,Contractor_069,151,145,104.14,True,89.4,0,94.3,False,False,Structure,2019-08-28,2020-05-24,2019-04-30
CONS000122,PRJ0127,Imtiaz Developments Al Barsha Heights,DEV0013,2019-03-01,Façade,2018-06-04,2018-08-03,2018-06-10,2018-08-16,75.4,76.1,0.68,13,,105970554,110080687,4110133,3.88,635823324,440322748,103.88,CONT023,Contractor_009,44,49,89.8,False,67.7,0,82.0,False,False,Fit-Out,2018-11-01,2019-08-28,2018-08-03
CONS000123,PRJ0101,Imtiaz Developments Motor City Tower,DEV0013,2019-03-01,Structure,2018-12-31,2019-04-30,2019-01-01,2019-05-02,62.7,62.2,-0.5,2,,379877819,308712900,-71164919,-18.73,2279266914,617425800,81.27,CONT176,Contractor_178,70,70,100.0,False,85.3,1,93.5,False,True,MEP,2019-07-29,2020-03-25,2019-04-30
CONS000124,PRJ0103,Meydan Group Saadiyat Island Tower,DEV0020,2019-03-01,Foundation,2019-03-01,2019-04-30,2019-03-11,2019-05-21,70.2,65.0,-5.19,21,Financing,201039118,234729884,33690766,16.76,1206234708,234729884,116.76,CONT185,Contractor_001,450,422,106.64,True,70.3,0,76.8,False,True,Structure,2019-08-28,2020-05-24,2019-04-30
CONS000125,PRJ0034,Reportage Properties Al Raha Beach Heights,DEV0015,2019-03-01,Fit-Out,2018-04-05,2018-07-04,2018-04-09,2018-07-12,80.6,78.2,-2.44,8,,281824676,332905426,51080750,18.13,1690948056,1664527130,118.13,CONT101,Contractor_042,131,212,61.79,True,86.3,0,86.7,False,True,Handover,2018-08-03,2019-06-29,2018-07-04
CONS000126,PRJ0127,Object 1 Al Raha Beach Heights,DEV0017,2019-03-01,Structure,2018-12-31,2019-04-30,2019-01-04,2019-05-08,94.7,94.4,-0.3,8,,58785987,47718744,-11067243,-18.83,352715922,95437488,81.17,CONT007,Contractor_098,381,562,67.79,False,82.4,0,90.6,False,False,MEP,2019-07-29,2020-03-25,2019-04-30
CONS000127,PRJ0135,Binghatti JVC Heights,DEV0009,2019-03-01,Façade,2018-06-04,2018-08-03,2018-06-06,2018-08-07,72.7,74.4,1.7,4,,163260706,134640515,-28620191,-17.53,979564236,538562060,82.47,CONT011,Contractor_014,403,405,99.51,True,80.4,0,91.0,False,False,Fit-Out,2018-11-01,2019-08-28,2018-08-03
CONS000128,PRJ0129,Majid Al Futtaim Al Ghadeer Tower,DEV0018,2019-03-01,Foundation,2019-03-01,2019-04-30,2019-03-02,2019-05-02,99.6,100.0,0.4,2,,259069126,234665874,-24403252,-9.42,1554414756,234665874,90.58,CONT105,Contractor_073,32,49,65.31,True,85.8,0,93.7,False,False,Structure,2019-08-28,2020-05-24,2019-04-30
CONS000129,PRJ0109,Emaar Properties Sports City Heights,DEV0001,2019-03-01,Façade,2018-06-04,2018-08-03,2018-06-06,2018-08-07,61.3,63.2,1.93,4,,890659495,899902534,9243039,1.04,5343956970,3599610136,101.04,CONT162,Contractor_156,951,1070,88.88,True,73.5,0,87.9,False,False,Fit-Out,2018-11-01,2019-08-28,2018-08-03
CONS000130,PRJ0106,Nakheel Yas Island Tower,DEV0004,2019-03-01,Handover,2018-01-05,2018-02-04,2018-01-06,2018-02-06,64.9,62.8,-2.09,2,,442638182,492495243,49857061,11.26,2655829092,2954971458,111.26,CONT020,Contractor_004,205,197,104.06,True,68.8,0,83.5,False,False,Handover,2018-03-06,2019-03-31,2018-02-04
CONS000131,PRJ0049,Majid Al Futtaim Khalifa City Heights,DEV0018,2019-03-01,Façade,2018-06-04,2018-08-03,2018-06-09,2018-08-14,95.1,89.4,-5.67,11,,17363188,15491121,-1872067,-10.78,104179128,61964484,89.22,CONT063,Contractor_180,97,109,88.99,False,90.2,0,92.8,False,False,Fit-Out,2018-11-01,2019-08-28,2018-08-03
CONS000132,PRJ0155,Binghatti Dubai Creek Harbour Gardens,DEV0009,2019-03-01,Façade,2018-06-04,2018-08-03,2018-06-04,2018-08-04,83.7,77.7,-6.04,1,,182179093,202815771,20636678,11.33,1093074558,811263084,111.33,CONT180,Contractor_041,207,246,84.15,False,73.1,0,85.5,False,False,Fit-Out,2018-11-01,2019-08-28,2018-08-03
CONS000133,PRJ0042,RAK Properties Emirates City Gardens,DEV0011,2019-03-01,Fit-Out,2018-04-05,2018-07-04,2018-04-17,2018-07-28,85.4,84.7,-0.65,24,Design Change,762496532,662814496,-99682036,-13.07,4574979192,3314072480,86.93,CONT125,Contractor_161,283,295,95.93,True,78.7,0,84.3,False,False,Handover,2018-08-03,2019-06-29,2018-07-04
CONS000134,PRJ0045,Nakheel Al Barsha Tower,DEV0004,2019-03-01,Foundation,2019-03-01,2019-04-30,2019-03-01,2019-05-01,72.8,74.6,1.84,1,,157771211,183054715,25283504,16.03,946627266,183054715,116.03,CONT098,Contractor_045,275,368,74.73,True,81.4,0,87.5,False,True,Structure,2019-08-28,2020-05-24,2019-04-30
CONS000135,PRJ0125,Ellington Properties Al Yarmook Heights,DEV0010,2019-03-01,Façade,2018-06-04,2018-08-03,2018-06-13,2018-08-21,82.6,82.8,0.24,18,Financing,388425736,362482369,-25943367,-6.68,2330554416,1449929476,93.32,CONT002,Contractor_165,489,489,100.0,False,90.1,0,90.6,False,False,Fit-Out,2018-11-01,2019-08-28,2018-08-03
CONS000136,PRJ0154,Select Group Dubai Hills Estate Heights,DEV0014,2019-03-01,Structure,2018-12-31,2019-04-30,2019-01-05,2019-05-11,89.8,89.3,-0.53,11,,445643760,410150173,-35493587,-7.96,2673862560,820300346,92.04,CONT142,Contractor_164,101,104,97.12,True,86.4,0,91.3,False,False,MEP,2019-07-29,2020-03-25,2019-04-30
CONS000137,PRJ0178,Sobha Realty Corniche Gardens,DEV0006,2019-03-01,Foundation,2019-03-01,2019-04-30,2019-03-01,,83.4,77.0,-6.36,0,,355701456,291959254,-63742202,-17.92,2134208736,291959254,82.08,CONT058,Contractor_009,67,81,82.72,False,73.8,0,89.5,False,False,Structure,2019-08-28,2020-05-24,2019-04-30
CONS000138,PRJ0016,Reportage Properties Palm Jumeirah Heights,DEV0015,2019-03-01,Foundation,2019-03-01,2019-04-30,2019-03-08,2019-05-15,73.8,70.8,-3.02,15,Weather,313017440,347806608,34789168,11.11,1878104640,347806608,111.11,CONT025,Contractor_139,100,126,79.37,True,68.7,0,79.6,False,False,Structure,2019-08-28,2020-05-24,2019-04-30
CONS000139,PRJ0136,Emaar Properties Meydan Gardens,DEV0001,2019-03-01,Façade,2018-06-04,2018-08-03,2018-06-07,2018-08-09,88.5,88.0,-0.45,6,,66026330,73458606,7432276,11.26,396157980,293834424,111.26,CONT072,Contractor_020,518,725,71.45,True,91.8,0,91.5,False,False,Fit-Out,2018-11-01,2019-08-28,2018-08-03
CONS000140,PRJ0059,Binghatti Yas Island Gardens,DEV0009,2019-03-01,Fit-Out,2018-04-05,2018-07-04,2018-04-05,,65.7,60.9,-4.85,0,,121275437,142430353,21154916,17.44,727652622,712151765,117.44,CONT104,Contractor_105,240,252,95.24,True,85.0,0,88.8,False,True,Handover,2018-08-03,2019-06-29,2018-07-04
CONS000141,PRJ0086,Object 1 Sports City Tower,DEV0017,2019-03-01,Foundation,2019-03-01,2019-04-30,2019-03-05,2019-05-09,87.3,75.8,-11.47,9,,48892595,49513139,620544,1.27,293355570,49513139,101.27,CONT148,Contractor_076,491,547,89.76,True,69.4,0,84.7,True,False,Structure,2019-08-28,2020-05-24,2019-04-30
CONS000142,PRJ0167,Sobha Realty Dubai Creek Harbour Gardens,DEV0006,2019-03-01,MEP,2018-09-02,2018-12-01,2018-09-13,2018-12-24,69.7,58.2,-11.53,23,Financing,87172937,81101192,-6071745,-6.97,523037622,243303576,93.03,CONT122,Contractor_137,202,297,68.01,True,72.3,0,82.0,True,False,Façade,2019-01-30,2019-11-26,2018-12-01
