property_id,project_name,developer_id,emirate,city,locality,region,property_type,property_category,bedrooms,completion_status,area_sqft,listed_price_aed,price_per_sqft_aed,total_units_in_project,launch_year,freehold,golden_visa_eligible,dld_permit_no,rera_registration_no,amenities,walkability_score,metro_proximity_km,school_proximity_km,service_charge_per_sqft_aed
PROP0094,Azizi Developments Motor City Tower,DEV0007,Dubai,Dubai,Motor City,South UAE,Townhouse,Luxury,3BR,Off-Plan,3802.7,17112020,4499.96,27,2024,True,True,DLD-NOC-917069,RERA-69067,"Parking,Gym",44.1,4.5,0.8,24.46
PROP0095,Samana Developers Hayat Island Residences,DEV0016,Ras Al Khaimah,Ras Al Khaimah,Hayat Island,North UAE,Apartment,Mid-Market,5BR+,Ready,1872.2,1992867,1064.47,22,2022,True,False,DLD-NOC-392788,RERA-65039,"Pool,Gym,Parking,Concierge,Spa",53.3,2.1,1.2,12.58
PROP0096,Imtiaz Developments Business Bay Tower,DEV0013,Dubai,Dubai,Business Bay,South UAE,Apartment,Mid-Market,2BR,Off-Plan,1515.7,1943544,1282.3,29,2021,True,False,DLD-NOC-633899,RERA-52896,"Pool,Gym,Kids Play,Parking",82.8,2.5,1.8,25.54
PROP0097,Reportage Properties Meydan Gardens,DEV0015,Dubai,Dubai,Meydan,South UAE,Apartment,Premium,2BR,Off-Plan,1347.0,3470269,2576.33,191,2025,True,True,DLD-NOC-387718,RERA-13132,"Parking,Gym",52.1,6.2,4.0,12.13
PROP0098,Meraas Al Ghadeer Tower,DEV0005,Abu Dhabi,Abu Dhabi,Al Ghadeer,South UAE,Apartment,Affordable,1BR,Off-Plan,1737.6,1363236,784.54,79,2020,False,False,DLD-NOC-226272,RERA-97639,"Pool,Gym,Parking,Concierge,Spa",83.8,7.8,3.3,30.14
PROP0099,Binghatti Masdar City Park,DEV0009,Abu Dhabi,Abu Dhabi,Masdar City,South UAE,Apartment,Luxury,2BR,Ready,556.0,3003894,5403.1,23,2021,True,True,DLD-NOC-118972,RERA-37398,"Parking,Gym",56.2,3.1,4.4,29.96
PROP0100,Meraas JVC Gardens,DEV0005,Dubai,Dubai,JVC,South UAE,Apartment,Premium,3BR,Off-Plan,1445.5,2787517,1928.47,30,2025,True,True,DLD-NOC-877406,RERA-13714,"Gym,Parking,BBQ Area",77.1,1.8,2.4,27.94
PROP0101,Danube Properties Yas Acres Heights,DEV0008,Abu Dhabi,Abu Dhabi,Yas Acres,South UAE,Apartment,Mid-Market,3BR,Off-Plan,1360.6,1273479,935.95,113,2023,False,False,DLD-NOC-313989,RERA-86471,"Pool,Gym,Parking",71.8,1.2,0.6,29.74
PROP0102,Majid Al Futtaim Yas Acres Heights,DEV0018,Abu Dhabi,Abu Dhabi,Yas Acres,South UAE,Plot,Affordable,1BR,Off-Plan,740.6,430739,581.61,9,2024,False,False,DLD-NOC-605069,RERA-62925,"Pool,Gym,Parking",81.4,1.1,1.2,13.61
PROP0103,Majid Al Futtaim Corniche Residences,DEV0018,Abu Dhabi,Abu Dhabi,Corniche,South UAE,Townhouse,Affordable,1BR,Ready,692.4,385870,557.27,295,2025,True,False,DLD-NOC-432347,RERA-62417,"Pool,Gym,Parking",70.8,2.9,1.7,31.96
PROP0104,Binghatti Al Taawun Residences,DEV0009,Sharjah,Sharjah,Al Taawun,Central UAE,Apartment,Affordable,2BR,Ready,792.4,318833,402.36,52,2019,False,False,DLD-NOC-257579,RERA-24560,"Pool,Gym,Parking",82.9,6.3,1.2,16.49
PROP0105,Dubai Properties Yas Acres Heights,DEV0019,Abu Dhabi,Abu Dhabi,Yas Acres,South UAE,Townhouse,Affordable,3BR,Ready,3295.3,2484379,753.9,145,2022,True,True,DLD-NOC-993253,RERA-17872,"Pool,Gym,Kids Play,Parking",54.5,2.2,2.8,13.73
PROP0106,Select Group Downtown Dubai Views,DEV0014,Dubai,Dubai,Downtown Dubai,South UAE,Villa,Mid-Market,4BR,Off-Plan,686.9,758817,1104.65,9,2021,True,False,DLD-NOC-875714,RERA-60515,"Parking,Gym",68.2,4.7,0.7,18.79
PROP0107,Dubai Properties Yas Acres Gardens,DEV0019,Abu Dhabi,Abu Dhabi,Yas Acres,South UAE,Villa,Mid-Market,1BR,Ready,3652.0,3925912,1075.0,10,2019,True,True,DLD-NOC-746063,RERA-81486,"Pool,Gym,Parking",75.8,6.7,1.7,18.32
PROP0108,Imtiaz Developments Al Yarmook Residences,DEV0013,Sharjah,Sharjah,Al Yarmook,Central UAE,Apartment,Affordable,1BR,Ready,562.6,456704,811.71,128,2020,True,False,DLD-NOC-139233,RERA-44794,"Pool,Gym,Parking",81.2,1.3,3.1,25.92
PROP0109,Tiger Properties Al Dhait Views,DEV0012,Ras Al Khaimah,Ras Al Khaimah,Al Dhait,North UAE,Apartment,Mid-Market,2BR,Off-Plan,566.1,711852,1257.42,29,2024,True,False,DLD-NOC-966880,RERA-22313,"Pool,Gym,Kids Play,Parking",58.1,7.5,2.4,17.97
PROP0110,Danube Properties Dubai Marina Gardens,DEV0008,Dubai,Dubai,Dubai Marina,South UAE,Villa,Mid-Market,3BR,Off-Plan,3955.0,5065784,1280.87,41,2024,True,True,DLD-NOC-794293,RERA-70833,"Pool,Gym,Kids Play,Parking",55.6,3.1,1.2,21.35
PROP0111,Meraas Al Reem Island Park,DEV0005,Abu Dhabi,Abu Dhabi,Al Reem Island,South UAE,Apartment,Ultra-Luxury,3BR,Ready,620.5,6463408,10416.17,196,2025,True,True,DLD-NOC-102527,RERA-82787,"Pool,Gym,Parking",70.1,6.5,0.9,29.04
PROP0112,Object 1 Business Bay Gardens,DEV0017,Dubai,Dubai,Business Bay,South UAE,Villa,Luxury,1BR,Ready,4474.0,16203289,3621.68,60,2019,True,True,DLD-NOC-378121,RERA-18407,"Pool,Gym,Kids Play,Parking",85.6,1.1,1.0,24.34
PROP0113,Samana Developers Yas Island Residences,DEV0016,Abu Dhabi,Abu Dhabi,Yas Island,South UAE,Townhouse,Mid-Market,2BR,Off-Plan,1806.5,2351514,1301.71,64,2024,False,True,DLD-NOC-653601,RERA-39165,"Pool,Gym,Parking",71.9,5.7,4.6,32.97
PROP0114,Aldar Properties Discovery Gardens Heights,DEV0003,Dubai,Dubai,Discovery Gardens,South UAE,Townhouse,Mid-Market,1BR,Ready,934.0,848073,907.99,34,2019,True,False,DLD-NOC-462845,RERA-92996,"Gym,Parking,BBQ Area",53.7,7.3,1.2,33.81
PROP0115,DAMAC Properties MBR City Views,DEV0002,Dubai,Dubai,MBR City,South UAE,Commercial,Premium,2BR,Off-Plan,513.2,1315630,2563.6,110,2021,True,False,DLD-NOC-765979,RERA-29071,"Pool,Gym,Kids Play,Parking",47.3,5.2,1.8,31.07
PROP0116,Nakheel Al Taawun Gardens,DEV0004,Sharjah,Sharjah,Al Taawun,Central UAE,Townhouse,Affordable,1BR,Off-Plan,3040.1,1876775,617.35,26,2024,True,False,DLD-NOC-963540,RERA-15448,"Pool,Gym,Parking",43.9,0.9,0.9,33.31
PROP0117,Meraas JVC Views,DEV0005,Dubai,Dubai,JVC,South UAE,Apartment,Premium,1BR,Off-Plan,1786.9,2831735,1584.74,152,2021,True,True,DLD-NOC-773440,RERA-33471,"Pool,Gym,Kids Play,Parking",92.8,4.1,2.7,23.13
PROP0118,Sobha Realty Sports City Tower,DEV0006,Dubai,Dubai,Sports City,South UAE,Penthouse,Luxury,3BR,Off-Plan,1432.9,8549888,5966.79,58,2022,True,True,DLD-NOC-505967,RERA-49975,"Pool,Gym,Kids Play,Parking",64.6,6.8,3.9,26.78
PROP0119,Select Group Business Bay Gardens,DEV0014,Dubai,Dubai,Business Bay,South UAE,Apartment,Affordable,3BR,Off-Plan,598.5,366045,611.63,37,2019,True,False,DLD-NOC-577245,RERA-11721,"Parking,Gym",89.3,8.0,2.6,15.82
PROP0120,Meydan Group Business Bay Views,DEV0020,Dubai,Dubai,Business Bay,South UAE,Apartment,Premium,2BR,Ready,481.8,1320781,2741.18,183,2021,True,False,DLD-NOC-956664,RERA-12083,"Pool,Gym,Parking",86.1,7.6,1.9,31.62
PROP0121,Aldar Properties Dubai Creek Harbour Park,DEV0003,Dubai,Dubai,Dubai Creek Harbour,South UAE,Apartment,Affordable,3BR,Off-Plan,1145.3,557029,486.35,253,2022,True,False,DLD-NOC-804633,RERA-22231,"Gym,Parking,BBQ Area",58.0,0.7,4.4,25.61
PROP0122,Imtiaz Developments Al Hamra Village Heights,DEV0013,Ras Al Khaimah,Ras Al Khaimah,Al Hamra Village,North UAE,Apartment,Premium,3BR,Ready,608.5,1466180,2409.69,21,2022,True,False,DLD-NOC-354199,RERA-66082,"Pool,Gym,Parking",56.5,2.9,4.9,15.97
PROP0123,Imtiaz Developments Al Furjan Gardens,DEV0013,Dubai,Dubai,Al Furjan,South UAE,Apartment,Affordable,5BR+,Ready,1669.2,1353669,810.96,98,2021,True,False,DLD-NOC-767830,RERA-44902,"Parking,Gym",72.9,5.4,4.0,30.82
PROP0124,Meydan Group JBR Park,DEV0020,Dubai,Dubai,JBR,South UAE,Villa,Premium,1BR,Ready,4457.4,12032690,2699.5,17,2024,True,True,DLD-NOC-652339,RERA-49837,"Pool,Gym,Parking,Concierge,Spa",43.7,4.9,2.0,34.5
PROP0125,Reportage Properties Discovery Gardens Gardens,DEV0015,Dubai,Dubai,Discovery Gardens,South UAE,Villa,Luxury,2BR,Off-Plan,1784.2,12410335,6955.59,51,2025,True,True,DLD-NOC-745470,RERA-51810,"Gym,Parking,BBQ Area",50.0,7.1,3.2,34.69
PROP0126,Object 1 Dubai Hills Estate Tower,DEV0017,Dubai,Dubai,Dubai Hills Estate,South UAE,Apartment,Mid-Market,4BR,Ready,1966.8,2200568,1118.88,131,2020,True,True,DLD-NOC-116623,RERA-98826,"Pool,Gym,Parking",87.7,0.2,1.0,27.15
PROP0127,Binghatti Palm Jumeirah Heights,DEV0009,Dubai,Dubai,Palm Jumeirah,South UAE,Apartment,Mid-Market,1BR,Off-Plan,471.9,616656,1306.68,134,2023,True,False,DLD-NOC-346135,RERA-10767,"Pool,Gym,Parking,Concierge,Spa",51.8,6.9,1.8,17.89
PROP0128,Majid Al Futtaim Dubai South Residences,DEV0018,Dubai,Dubai,Dubai South,South UAE,Apartment,Affordable,Studio,Off-Plan,1004.1,346321,344.9,14,2023,True,False,DLD-NOC-545357,RERA-36333,"Pool,Gym,Parking,Concierge,Spa",55.0,0.9,2.0,12.24
PROP0129,Emaar Properties DAMAC Hills Views,DEV0001,Dubai,Dubai,DAMAC Hills,South UAE,Plot,Premium,3BR,Off-Plan,1503.1,3353212,2230.84,25,2023,True,True,DLD-NOC-727190,RERA-68393,"Pool,Gym,Kids Play,Parking",45.3,7.1,4.1,18.23
PROP0130,Nakheel JBR Views,DEV0004,Dubai,Dubai,JBR,South UAE,Commercial,Premium,1BR,Off-Plan,1619.9,3082243,1902.79,20,2025,True,True,DLD-NOC-430861,RERA-65229,"Pool,Gym,Kids Play,Parking",57.6,0.6,4.3,18.95
PROP0131,Majid Al Futtaim Al Ghadeer Tower,DEV0018,Abu Dhabi,Abu Dhabi,Al Ghadeer,South UAE,Apartment,Luxury,2BR,Ready,1542.1,7655735,4964.4,9,2020,True,True,DLD-NOC-131538,RERA-64649,"Pool,Gym,Parking",87.8,6.4,3.1,31.9
PROP0132,Binghatti Al Reem Island Gardens,DEV0009,Abu Dhabi,Abu Dhabi,Al Reem Island,South UAE,Studio,Affordable,Studio,Off-Plan,601.7,337264,560.48,226,2024,False,False,DLD-NOC-553367,RERA-44915,"Pool,Gym,Parking",90.6,4.8,2.6,33.22
PROP0133,RAK Properties JVC Residences,DEV0011,Dubai,Dubai,JVC,South UAE,Apartment,Mid-Market,1BR,Ready,816.0,703018,861.57,121,2020,True,False,DLD-NOC-764853,RERA-37085,"Pool,Gym,Kids Play,Parking",91.1,5.2,2.9,15.91
PROP0134,Nakheel Business Bay Heights,DEV0004,Dubai,Dubai,Business Bay,South UAE,Apartment,Affordable,4BR,Ready,840.7,589050,700.71,103,2022,True,False,DLD-NOC-244966,RERA-49286,"Pool,Gym,Parking",60.7,5.8,2.4,27.03
PROP0135,Ellington Properties Sports City Heights,DEV0010,Dubai,Dubai,Sports City,South UAE,Villa,Luxury,1BR,Off-Plan,3338.9,15610635,4675.4,28,2021,True,True,DLD-NOC-352186,RERA-36438,"Gym,Parking,BBQ Area",73.0,1.8,2.1,16.31
PROP0136,Select Group Al Yarmook Heights,DEV0014,Sharjah,Sharjah,Al Yarmook,Central UAE,Apartment,Premium,1BR,Ready,531.6,1210438,2276.94,122,2024,False,False,DLD-NOC-750278,RERA-10367,"Pool,Gym,Parking,Concierge,Spa",50.5,3.4,2.6,32.81
PROP0137,Sobha Realty Khalifa City Heights,DEV0006,Abu Dhabi,Abu Dhabi,Khalifa City,South UAE,Apartment,Premium,2BR,Off-Plan,605.5,1229578,2030.68,67,2024,False,False,DLD-NOC-161464,RERA-91976,"Gym,Parking,BBQ Area",88.3,4.8,2.7,29.16
PROP0138,Reportage Properties Al Ghadeer Tower,DEV0015,Abu Dhabi,Abu Dhabi,Al Ghadeer,South UAE,Villa,Mid-Market,Studio,Ready,3189.3,3645609,1143.08,112,2021,False,True,DLD-NOC-892602,RERA-33101,"Pool,Gym,Parking,Concierge,Spa",75.5,1.0,2.7,22.91
PROP0139,Emaar Properties Palm Jumeirah Heights,DEV0001,Dubai,Dubai,Palm Jumeirah,South UAE,Townhouse,Luxury,2BR,Ready,1694.6,9568156,5646.34,51,2022,True,True,DLD-NOC-465936,RERA-55287,"Pool,Gym,Kids Play,Parking",45.8,5.1,1.6,23.75
PROP0140,Binghatti Khalifa City Gardens,DEV0009,Abu Dhabi,Abu Dhabi,Khalifa City,South UAE,Apartment,Premium,2BR,Ready,1245.4,1935736,1554.3,16,2022,True,False,DLD-NOC-802323,RERA-59879,"Pool,Gym,Parking,Concierge,Spa",87.9,8.0,1.5,16.26
PROP0141,Object 1 Palm Jumeirah Tower,DEV0017,Dubai,Dubai,Palm Jumeirah,South UAE,Apartment,Mid-Market,1BR,Ready,415.4,398590,959.44,25,2020,True,False,DLD-NOC-808304,RERA-91877,"Pool,Gym,Kids Play,Parking",52.3,4.6,2.3,24.34
PROP0142,Sobha Realty Downtown Dubai Park,DEV0006,Dubai,Dubai,Downtown Dubai,South UAE,Apartment,Mid-Market,2BR,Off-Plan,1286.8,1561164,1213.25,177,2019,True,False,DLD-NOC-755338,RERA-46145,"Pool,Gym,Parking",46.7,1.7,4.1,26.68
PROP0143,Object 1 Yas Island Tower,DEV0017,Abu Dhabi,Abu Dhabi,Yas Island,South UAE,Apartment,Luxury,3BR,Off-Plan,1351.6,6245861,4620.96,223,2025,True,True,DLD-NOC-603965,RERA-53657,"Pool,Gym,Kids Play,Parking",87.1,4.1,4.5,20.48
PROP0144,Nakheel Dubai Hills Estate Tower,DEV0004,Dubai,Dubai,Dubai Hills Estate,South UAE,Apartment,Affordable,2BR,Ready,737.0,230985,313.39,42,2025,True,False,DLD-NOC-386981,RERA-65508,"Pool,Gym,Parking",44.3,3.9,1.7,27.76
PROP0145,Ellington Properties Al Hamra Village Views,DEV0010,Ras Al Khaimah,Ras Al Khaimah,Al Hamra Village,North UAE,Apartment,Luxury,1BR,Off-Plan,469.7,2715192,5780.83,16,2019,True,True,DLD-NOC-339231,RERA-52287,"Pool,Gym,Parking,Concierge,Spa",56.5,0.9,0.9,14.03
PROP0146,Object 1 Downtown Dubai Residences,DEV0017,Dubai,Dubai,Downtown Dubai,South UAE,Townhouse,Mid-Market,4BR,Off-Plan,4158.7,3556616,855.23,278,2022,True,True,DLD-NOC-655405,RERA-53184,"Pool,Gym,Kids Play,Parking",52.7,5.5,3.7,17.33
PROP0147,Meydan Group Dubai Marina Park,DEV0020,Dubai,Dubai,Dubai Marina,South UAE,Apartment,Affordable,2BR,Off-Plan,1368.8,825927,603.4,15,2019,True,False,DLD-NOC-835336,RERA-43110,"Pool,Gym,Parking",61.8,0.7,2.6,28.16
PROP0148,Azizi Developments Al Marjan Island Gardens,DEV0007,Ras Al Khaimah,Ras Al Khaimah,Al Marjan Island,North UAE,Plot,Premium,2BR,Ready,1576.9,3583792,2272.62,57,2024,True,True,DLD-NOC-574537,RERA-43538,"Pool,Gym,Parking",67.0,5.1,4.4,31.29
PROP0149,Meraas Palm Jumeirah Heights,DEV0005,Dubai,Dubai,Palm Jumeirah,South UAE,Villa,Premium,3BR,Ready,4209.1,7408545,1760.12,198,2023,True,True,DLD-NOC-744250,RERA-64240,"Pool,Gym,Kids Play,Parking",94.0,0.6,2.3,19.49
PROP0150,Tiger Properties Khalifa City Heights,DEV0012,Abu Dhabi,Abu Dhabi,Khalifa City,South UAE,Apartment,Mid-Market,1BR,Ready,1213.2,1685344,1389.15,83,2023,False,False,DLD-NOC-390054,RERA-70227,"Gym,Parking,BBQ Area",48.7,7.6,0.8,34.76
PROP0151,Sobha Realty Al Taawun Gardens,DEV0006,Sharjah,Sharjah,Al Taawun,Central UAE,Apartment,Affordable,1BR,Off-Plan,1267.0,814837,643.14,132,2022,False,False,DLD-NOC-226672,RERA-25301,"Pool,Gym,Parking,Concierge,Spa",60.9,4.1,4.4,29.04
PROP0152,Majid Al Futtaim Sports City Gardens,DEV0018,Dubai,Dubai,Sports City,South UAE,Apartment,Premium,2BR,Off-Plan,795.6,2000537,2514.47,36,2019,True,True,DLD-NOC-693174,RERA-44166,"Pool,Gym,Kids Play,Parking",55.2,5.5,3.2,27.58
PROP0153,Object 1 Qidfa Tower,DEV0017,Fujairah,Fujairah,Qidfa,North UAE,Villa,Affordable,3BR,Ready,2843.0,2226149,783.02,26,2024,False,True,DLD-NOC-282492,RERA-60575,"Pool,Gym,Kids Play,Parking",49.4,1.4,0.7,33.8
PROP0154,Emaar Properties Saadiyat Island Tower,DEV0001,Abu Dhabi,Abu Dhabi,Saadiyat Island,South UAE,Penthouse,Mid-Market,4BR,Ready,1497.0,1589792,1062.01,21,2025,False,False,DLD-NOC-880753,RERA-57982,"Parking,Gym",51.1,1.3,2.3,19.51
PROP0155,Meydan Group Dubai Marina Residences,DEV0020,Dubai,Dubai,Dubai Marina,South UAE,Plot,Mid-Market,2BR,Off-Plan,855.4,996101,1164.48,57,2024,True,False,DLD-NOC-923690,RERA-56762,"Pool,Gym,Kids Play,Parking",61.5,2.6,1.0,34.28
PROP0156,RAK Properties Yas Island Views,DEV0011,Abu Dhabi,Abu Dhabi,Yas Island,South UAE,Apartment,Affordable,3BR,Ready,1147.6,427862,372.82,22,2022,True,False,DLD-NOC-958886,RERA-18948,"Pool,Gym,Parking,Concierge,Spa",82.5,6.8,4.9,18.74
PROP0157,Samana Developers Meydan Tower,DEV0016,Dubai,Dubai,Meydan,South UAE,Plot,Affordable,2BR,Ready,1243.0,569258,457.99,56,2020,True,False,DLD-NOC-562270,RERA-18803,"Pool,Gym,Parking",63.4,4.1,2.8,21.33
PROP0158,Emaar Properties Muwaileh Gardens,DEV0001,Sharjah,Sharjah,Muwaileh,Central UAE,Villa,Premium,2BR,Ready,3943.6,7904316,2004.35,214,2023,False,True,DLD-NOC-609042,RERA-97890,"Pool,Gym,Parking",86.6,3.7,3.3,23.38
PROP0159,Nakheel Al Reem Island Gardens,DEV0004,Abu Dhabi,Abu Dhabi,Al Reem Island,South UAE,Plot,Luxury,1BR,Ready,1652.3,9194729,5564.83,28,2020,False,True,DLD-NOC-444699,RERA-56655,"Parking,Gym",50.3,3.2,2.1,27.69
PROP0160,Tiger Properties Masdar City Tower,DEV0012,Abu Dhabi,Abu Dhabi,Masdar City,South UAE,Apartment,Luxury,2BR,Off-Plan,1099.8,6777003,6161.95,48,2020,False,True,DLD-NOC-850541,RERA-69041,"Pool,Gym,Parking",90.8,2.8,1.4,23.99
PROP0161,Ellington Properties Muwaileh Views,DEV0010,Sharjah,Sharjah,Muwaileh,Central UAE,Townhouse,Mid-Market,3BR,Ready,2082.4,2080122,998.91,26,2024,True,True,DLD-NOC-365581,RERA-83215,"Pool,Gym,Parking,Concierge,Spa",71.1,5.5,1.1,14.25
PROP0162,Danube Properties Meydan Tower,DEV0008,Dubai,Dubai,Meydan,South UAE,Plot,Mid-Market,3BR,Off-Plan,1072.0,1032666,963.32,39,2022,True,False,DLD-NOC-593936,RERA-44354,"Pool,Gym,Parking,Concierge,Spa",55.0,0.6,1.4,26.27
PROP0163,DAMAC Properties Discovery Gardens Views,DEV0002,Dubai,Dubai,Discovery Gardens,South UAE,Townhouse,Premium,2BR,Off-Plan,4406.9,6963812,1580.21,183,2024,True,True,DLD-NOC-385295,RERA-39564,"Parking,Gym",58.9,5.1,0.6,34.5
PROP0164,Danube Properties Meydan Park,DEV0008,Dubai,Dubai,Meydan,South UAE,Apartment,Mid-Market,2BR,Ready,1148.7,1427045,1242.32,112,2025,True,False,DLD-NOC-965439,RERA-94222,"Pool,Gym,Parking",57.2,7.0,2.1,21.04
PROP0165,Dubai Properties Discovery Gardens Heights,DEV0019,Dubai,Dubai,Discovery Gardens,South UAE,Apartment,Mid-Market,3BR,Off-Plan,795.5,903039,1135.18,54,2020,True,False,DLD-NOC-551604,RERA-88388,"Pool,Gym,Kids Play,Parking",40.4,2.3,1.3,28.68
PROP0166,Aldar Properties Al Furjan Residences,DEV0003,Dubai,Dubai,Al Furjan,South UAE,Apartment,Ultra-Luxury,Studio,Ready,1182.1,21190562,17926.87,37,2019,True,True,DLD-NOC-283697,RERA-79301,"Gym,Parking,BBQ Area",44.8,6.9,4.9,15.0
PROP0167,Aldar Properties Muwaileh Views,DEV0003,Sharjah,Sharjah,Muwaileh,Central UAE,Villa,Mid-Market,1BR,Ready,1383.6,2046385,1479.08,7,2021,True,True,DLD-NOC-581332,RERA-22656,"Gym,Parking,BBQ Area",50.6,1.4,3.0,26.75
PROP0168,Samana Developers Yas Acres Tower,DEV0016,Abu Dhabi,Abu Dhabi,Yas Acres,South UAE,Townhouse,Premium,4BR,Off-Plan,4247.6,6489015,1527.7,40,2025,True,True,DLD-NOC-924795,RERA-38120,"Pool,Gym,Parking,Concierge,Spa",51.9,3.6,1.2,33.63
PROP0169,Aldar Properties Hayat Island Gardens,DEV0003,Ras Al Khaimah,Ras Al Khaimah,Hayat Island,North UAE,Townhouse,Premium,2BR,Ready,1347.3,3929866,2916.94,102,2020,True,True,DLD-NOC-883803,RERA-80090,"Pool,Gym,Parking,Concierge,Spa",90.2,5.6,1.3,22.41
PROP0170,Majid Al Futtaim Al Dhait Views,DEV0018,Ras Al Khaimah,Ras Al Khaimah,Al Dhait,North UAE,Villa,Luxury,3BR,Ready,4039.9,17051533,4220.81,58,2025,True,True,DLD-NOC-945446,RERA-87487,"Parking,Gym",74.4,1.8,3.2,12.82
PROP0171,Meraas Al Hamra Village Views,DEV0005,Ras Al Khaimah,Ras Al Khaimah,Al Hamra Village,North UAE,Apartment,Affordable,1BR,Ready,1471.7,557771,379.01,70,2019,True,False,DLD-NOC-603984,RERA-36206,"Pool,Gym,Parking",83.7,0.6,0.8,13.77
PROP0172,Meraas Al Furjan Gardens,DEV0005,Dubai,Dubai,Al Furjan,South UAE,Apartment,Mid-Market,2BR,Ready,1496.9,2131108,1423.71,180,2025,True,True,DLD-NOC-926562,RERA-68467,"Pool,Gym,Parking,Concierge,Spa",48.2,0.4,2.4,24.29
PROP0173,Samana Developers JVC Gardens,DEV0016,Dubai,Dubai,JVC,South UAE,Penthouse,Mid-Market,2BR,Ready,1446.8,1334243,922.21,101,2023,True,False,DLD-NOC-427832,RERA-46162,"Pool,Gym,Parking,Concierge,Spa",74.7,7.1,2.2,26.39
PROP0174,Majid Al Futtaim Emirates City Views,DEV0018,Ajman,Ajman,Emirates City,Central UAE,Apartment,Premium,1BR,Ready,1726.6,4971820,2879.49,34,2020,False,True,DLD-NOC-631387,RERA-11678,"Pool,Gym,Parking,Concierge,Spa",79.9,5.6,4.5,18.29
PROP0175,Sobha Realty Emirates City Tower,DEV0006,Ajman,Ajman,Emirates City,Central UAE,Plot,Premium,Studio,Off-Plan,1247.8,3201743,2565.92,29,2023,False,True,DLD-NOC-807921,RERA-29967,"Pool,Gym,Parking",52.5,7.0,1.7,20.53
PROP0176,Binghatti Al Dhait Tower,DEV0009,Ras Al Khaimah,Ras Al Khaimah,Al Dhait,North UAE,Plot,Premium,1BR,Off-Plan,1784.2,4843827,2714.85,243,2020,True,True,DLD-NOC-213290,RERA-83597,"Pool,Gym,Parking,Concierge,Spa",66.0,6.0,3.0,28.02
PROP0177,Object 1 Al Reef Residences,DEV0017,Abu Dhabi,Abu Dhabi,Al Reef,South UAE,Apartment,Mid-Market,Studio,Off-Plan,1127.4,1524566,1352.23,23,2024,True,False,DLD-NOC-698531,RERA-40055,"Gym,Parking,BBQ Area",61.2,4.0,4.4,29.77
PROP0178,Meydan Group Al Qasimia Views,DEV0020,Sharjah,Sharjah,Al Qasimia,Central UAE,Villa,Mid-Market,Studio,Off-Plan,4470.5,5930981,1326.7,125,2025,True,True,DLD-NOC-182657,RERA-80502,"Gym,Parking,BBQ Area",63.3,1.6,2.9,28.35
PROP0179,Select Group Dubai South Park,DEV0014,Dubai,Dubai,Dubai South,South UAE,Villa,Mid-Market,1BR,Off-Plan,1225.9,1765516,1440.2,128,2022,True,False,DLD-NOC-777532,RERA-79259,"Pool,Gym,Kids Play,Parking",70.5,1.7,4.2,25.48
PROP0180,Azizi Developments Al Shamkha Residences,DEV0007,Abu Dhabi,Abu Dhabi,Al Shamkha,South UAE,Apartment,Premium,Studio,Off-Plan,1116.1,1742849,1561.59,93,2022,True,False,DLD-NOC-828826,RERA-94728,"Parking,Gym",79.8,1.2,2.7,23.81
PROP0181,Majid Al Futtaim Al Ghadeer Park,DEV0018,Abu Dhabi,Abu Dhabi,Al Ghadeer,South UAE,Apartment,Mid-Market,1BR,Ready,1960.4,2128236,1085.62,48,2019,False,True,DLD-NOC-359198,RERA-17892,"Pool,Gym,Kids Play,Parking",51.2,0.3,1.7,29.59
PROP0182,Azizi Developments JBR Park,DEV0007,Dubai,Dubai,JBR,South UAE,Apartment,Mid-Market,5BR+,Off-Plan,1287.6,1135709,882.05,236,2023,True,False,DLD-NOC-153299,RERA-96497,"Pool,Gym,Parking",86.4,2.4,3.0,28.7
PROP0183,Ellington Properties Al Khan Heights,DEV0010,Sharjah,Sharjah,Al Khan,Central UAE,Apartment,Affordable,3BR,Off-Plan,992.1,803886,810.32,160,2024,False,False,DLD-NOC-798146,RERA-81333,"Pool,Gym,Kids Play,Parking",81.9,7.8,4.3,18.94
PROP0184,Imtiaz Developments Al Raha Beach Residences,DEV0013,Abu Dhabi,Abu Dhabi,Al Raha Beach,South UAE,Apartment,Mid-Market,3BR,Off-Plan,776.2,917112,1181.56,93,2019,True,False,DLD-NOC-278206,RERA-70613,"Gym,Parking,BBQ Area",60.4,2.8,2.0,27.42
PROP0185,Tiger Properties Meydan Tower,DEV0012,Dubai,Dubai,Meydan,South UAE,Apartment,Mid-Market,3BR,Off-Plan,1388.8,1708120,1229.89,43,2025,True,False,DLD-NOC-129395,RERA-63370,"Parking,Gym",87.6,2.6,3.1,20.04
PROP0186,Reportage Properties Al Reef Views,DEV0015,Abu Dhabi,Abu Dhabi,Al Reef,South UAE,Penthouse,Premium,5BR+,Ready,837.8,1525416,1820.78,48,2022,True,False,DLD-NOC-230404,RERA-41381,"Pool,Gym,Parking",53.2,5.4,3.7,20.0
PROP0187,Object 1 Meydan Residences,DEV0017,Dubai,Dubai,Meydan,South UAE,Townhouse,Mid-Market,2BR,Off-Plan,4409.1,4107306,931.56,12,2019,True,True,DLD-NOC-243123,RERA-89289,"Pool,Gym,Parking,Concierge,Spa",64.1,4.9,1.0,17.91
